"id","tweet","spam"
1274,"via @imagencenter:  @trafficGUAYANA @trafficAPURE http://t.co/q48shcD2Df #Maracaibo",0
1275,"via @brayanarcas:  sueldo bruto y el neto http://t.co/80whgjK3xR #Maracaibo",0
1276,"via @Mov\\_LV: Documental #22N #ProhibidoOlvidar ❤ http://t.co/7kRjpV94TR   #RUV @LaMejorURBE @LaMejorURU  #Maracaibo",0
1277,"via @enairo:  Ojo con este comunicado. Amenaza cerca de Vzla https://t.co/rNp6nRD0wT #Maracaibo",0
1278,"via @tairama\\_: http://t.co/uz9bC990vO #Maracaibo",0
1279,"via @elgochonava:  busco leche sin lactosa Cambio por pañales mediano #Maracaibo",0
1280,"via @freddygalue:  PanchoArias2012 @reporciudadano Que nombre bonito le pondrías tú a los BACHAQUEROS.? #Conciencia. #Maracaibo",0
1281,"via @lilynava6587: @oscar\\_yavnex  s #Maracaibo",0
1282,"via @freddygalue:  PanchoArias2012 La E/S. El Turf hay unos 1000 carros en cola y no menos de 400 son BACHAQUEROS. #Conciencia. #Maracaibo",0
1283,"via @z7ALIRIO: Estoy buscando enjuague downys azul lo cambio por nestun 3 cereales 500 gr  #Maracaibo",0
1284,"via @LeoEGonzalez: @TrafficPtoFijo @trafficCORO  Cola para acceder a la Península de Paraguaná a la altura de los Médanos de Coro #Falcón",0
1285,"via @jhoogesteyn: @trafficLARA  @trafficPUERTO El mensaje que VTV no ha querido transmitir  - Misiones https://t.co/2HMNULTREy  #Maracaibo",0
1286,"via @PorMiVzlaLibre: @trafficVALENCIA @trafficMERIDA @trafficTACHIRA @trafficVALERA  @trafficMIRANDA @trafficCORO  https://t.co/a9FOtuG7R5",0
1287,"via @jhoogesteyn: @trafficZULIA @traffiCaracas @trafficGUAYANA @TrafficPUERTO  Mensaje de Henrique Capriles https://t.co/73g5BSQb7t",0
1288,"via @wilkergon:  @Valdelamar02 estrecho #Maracaibo",0
1289,"via @BravoOleydis:  http://t.co/82jVQoFquG #Maracaibo",0
1290,"via @BravoOleydis:  @trafficMIRANDA  https://t.co/chTwRW75iH #Maracaibo",0
1291,"via @lamismanenu:  @jcom20 hasta cuando estará esa jornada? #Maracaibo",0
1292,"via @jcom20: Jornada de carta medica en la vereda del lago por las gradas
 http://t.co/HPa1WxJcRO #Maracaibo",0
1293,"via @Mov\\_LV: Hoy se cumplen 232 años de su natalicio
Muchos Hablan en Tu Nombre...Pero solo Mancillan Tu Legado http://t.co/ROGOBQ1FTU  #RUV",0
1294,"via @Mov\\_LV: Hoy se cumplen 232 años de su natalicio
Muchos Hablan en Tu Nombre...Pero solo Mancillan Tu Legado http://t.co/ROGOBQ1FTU #RUV",0
1295,"via @eucarela: @aeggatite @Racionamiento  @Leonem1 @davidmalp estas clarito #Maracaibo",0
1296,"via @davidtrumpet: @MauricioTuitero @abc\\_es  #Maracaibo",0
1297,"via @ramivenca: \"  BCV sólo suministrará billetes de baja denominación a sector bancario http://t.co/ge9BZz6TYr\" #Maracaibo",0
1298,"via @JhoandrySantos: Todo empezó dsd las aguas de nuestro grandioso Lago de #Maracaibo 

 http://t.co/eyiRhC7dIQ 
 #Maracaibo",0
1299,"via @DOMINGORODZ:  este 6 de Dic a pasar factura #Maracaibo",0
1300,"via @jcarrillo1234:  con chip o sin chip ya las colas son igualitas, cual es la ventaja ahora? #Maracaibo",0
1301,"via @VZLABATALLA: @lugoic  @AlcaldiaDeMcbo Nuestra 2da liberación también sera histórica #Maracaibo",0
1302,"via @VZLABATALLA: Hoy se cumple 192 anos de la Batalla Naval del Lago de #Maracaibo  @trafficMcbo @AlcaldiaDeMcbo http://t.co/Eoi2Lzwjik",0
1303,"via @MCarmenBerrueta: http://t.co/1f6S9VDki1 #Maracaibo",0
1304,"via @astridllinas:  Tengan precaución las personas que se encuentran en las costas del Mar Caribe http://t.co/o1qHIrPJMr #Maracaibo",0
1305,"via @tusambilmcbo: #BuenosDias Hoy 24 de julio, día Festivo | Nuestro #HorarioSambil es dsd las 12:00M hasta las 8:00pm vía  #maracaibo",0
1306,"via @ProhibidoOlvdar: #ProhibidoOlvidar @trafficVZLA @trafficMERIDA @MeridaArrecha @trafficTACHIRA  http://t.co/gd71Rvbnzp #Maracaibo",0
1307,"via @yujanap:  @morbidenelson pila pues ♣♣♣ #Maracaibo",0
1308,"via @carlosunga11:  http://t.co/3PMSyqXDHd #Maracaibo",0
1309,"via @morbidenelson:  con o sin #Tsunami voy saliendo para tucacas #Maracaibo",0
1310,"via @Lamuneca\\_blanca:  El Sr Arias visita hoy los Puertos q mire hacia abajo y vea los cráteres de las avs, q abandonó y crímenes Dios!",0
1311,"via @TrabajadoresZul: #AlC5Encaminamos @amigosdlibertad @GremiosDelZ  @trafficMERIDA @ElPitazoTV  https://t.co/z3yGXz2TJw #Maracaibo",0
1312,"via @josemoreno\\_1: Funvisis acaba de publicar una Alerta de #tsunami
http://t.co/IfSPwh5aJE 

 @trafficMGTA #Maracaibo",0
1313,"via @InformalZlia: #AlC5Encaminamos @parroquiaovilla @GremiosDelZ @amigosdlibertad  @SociedadUnidaZ @EPVMundo  https://t.co/hrPtg6xm4W",0
1314,"(((*****[[HORA PICO]]*****))) 

☞A Esta Hora La Prioridad☜

*****ES EL REPORTE*****

*Modo Prioridad Tránsito* http://t.co/cxKTg3oRA8",0
1315,"via @EstudiantesUniZ: Información de Interés #AlC5Encaminamos   @EPVMundo @ElPitazoTV @InformalZlia @trafficVZLA  https://t.co/VGMBE9OZRW",0
1316,"via @AereoMeteo:  Precipitación significativa + nubosidad eje Apure y Lago de #Maracaibo 07:45 http://t.co/3BwGbfEl4w #Maracaibo",0
1317,"via @EstudiantesUniZ: #UnDiaComoHoy #AlC5Encaminamos   @Joven\\_Patriota @amigosdlibertad @marianacaribec http://t.co/Dj6FRdPKQz #Maracaibo",0
1318,"via @CVFG1966: #BuenViernes  Somos Carola V Ferrer G Promotora Virtual, ofrecemos publicidad en redes sociales, a sus órdenes @CVFG1966 y @",0
1319,"via @SociedadUnidaZ: Bd :) #AlC5Encaminamos  @amigosdlibertad @trafficVZLA @ElPitazoTV  https://t.co/8EJvcDpdAT #Maracaibo",0
1320,"Tremendo plan con el #Multipass @CinexVe: 5 entradas prepagadas por Bs. 600 o Bs. 950 http://t.co/XzZA6YxFgE http://t.co/xW2FNcstls",0
1321,"via @piercra: @trafficGUAYANA   @trafficTACHIRA http://t.co/jgs1dsP4wi #Maracaibo",0
1322,"via @respetoalaley:  @aeggatite @eucarela @leonem1 @mcl11\\_ @racionamiento ya tuvieron q eliminarlos uno a uno #Maracaibo",0
1323,"via @civelandreina: ¿dónde están vendiendo pañales? necesito con urgencia  #Maracaibo",0
1324,"via @jalexder777: A parir de este #24JL hará falta visa para ir al “mar de la felicidad” http://t.co/h1Ab8m2cWx
 http://t.co/Kp6zSjdYKg",0
1325,"via @nick\\_treph: Ants un día d fiesta era pa dscansar, ahora s un día mas pal bachaqeo. 5:30am Cola de mercasa ya llega al  semaforo de gal",0
1326,"via @hjcn:  un sueño imposible de realizar!!! http://t.co/arZxdXzvEv #Maracaibo",0
1327,"via @LisbethGutierez:   https://t.co/rjciAGilZt #Maracaibo",0
1328,"via @veroleon57:  @leonelajeself regreso #Maracaibo",0
1329,"via @cesarcarruyo1:  Neon verde robado modelo 93 placas (Ad623ym) #Maracaibo",0
1330,"via @sergio12765691: que bueno seria, exito@traffiCARACAS @antonio\\_faria1  #Maracaibo",0
1331,"via @neidany:  @AH1712 @trafficTACHIRA @notiddia @traffiCARACAS @trafficVARGAS Amen #Maracaibo",0
1332,"via @antonio\\_faria1: @sama\\_lm @traffiCARACAS  correcto #Maracaibo",0
1333,"via @AH1712: @trafficTACHIRA @notiddia  @traffiCARACAS @trafficVARGAS Dios ten Piedad y Misericordia cubre a tus hijos del mundo entero ...",0
1334,"via @antonio\\_faria1: Así ven el guaire en   @traffiCARACAS http://t.co/dn0wfpTi0h #Maracaibo",0
1335,"via @notiddia: #CONFIRMADO Activan ALERTA DE TSUNAMI EN TODO EL CARIBE. http://t.co/EAqwsdI1az  @traffiCARACAS @trafficTACHIRA @trafficVARG",0
1336,"via @AQUANENA1011:  @Valdelamar02 estrecho #Maracaibo",0
1337,"via @yujanap:  @orangelve @sindictadura69 @SaloTweet esto es mas critico que el Caracas o👅👅 #Maracaibo",0
1338,"via @notiddia: #GolpeAlHampa VEA EN FOTOS COMO CAPTURARON A LA BANDA DE ”El Eddy” http://t.co/2vDfltHHjc   @trafficMIRANDA #Maracaibo",0
1339,"via @AnonymousMcbo1:  @soyfdelrincon  @JAVUresistencia #LiberenAEduardo mas de14meses presos http://t.co/EmDryQUbxG #Maracaibo",0
1340,"via @jabp22: san miguel av 60b sin luz se cayo un cable y esta en la via. . CorpoelecZulia\\_  PanchoArias2012 5horas ya sin luz #Maracaibo",0
1341,"via @Gregory\\_25:  @ContactoCantv Servicio de internet más pésimo que nunca no se puede hacer absolutamente nada de nada #Maracaibo",0
1342,"via @notiddia: COMPARTIR IMPORTANTE: dsd YA NO HACE FALTA LEGALIZAR TÍTULOS DE BACHILLER, TÉCNICO MEDIO Y NOTAS… http://t.co/5TRY73kYcA",0
1343,"via @notiddia: Vea como CAPTURAN A UN ”PoliMalandro” COBRANDO UNA VACUNA. http://t.co/xzHuwyJ0cb … @trafficLARZUL @trafficCOL #Maracaibo",0
1344,"via @orangelve: @sindictadura69 @SaloTweet   SIN DUDA ALGUNA DIOS NOS ESTA CASTIGANDO COMO PUEBLO. REFLEXIONEMOS Y CAMBIEMOS ESTO!",0
1345,"via @amanda230859:  PanchoArias2012 quien gobierna en las pulgas q los bachaqueros son custodiados x la pbez? #ElZuliaSinGobierno #Maracaibo",0
1346,"via @notiddia: #EXTRA EXTRA..: Localizan colgado a ‘El Chapo’, pero…(FOTOS) http://t.co/2swOdpMv8p   @trafficCBOLIVAR @trafficMGTA",0
1347,"via @jsvillasmil5: @GAngeloE @trafficGUAYANA  #Maracaibo",0
1348,"via @Abastececombu:  Mira el estado de las E/S (abierto o cerrado) en nuestro sitio http://t.co/5k8Q5Uh10H #Maracaibo",0
1349,"via @notiddia: #ENTERATE quien es la ”NUEVA VICTIMA” de Donald Trump. http://t.co/2pm7lO3Gus   @trafficCBOLIVAR #Maracaibo",0
1350,"via @CUMUJACOA:  amen solo tu eres grande mi Señor #Maracaibo",0
1351,"via @notiddia: #ALERTA Tome precaución :Vea como operan LAS BANDAS DELICTIVAS EN LAS REDES SOCIALES. http://t.co/LuIZg8keLS  @trafficVALERA",0
1352,"via @manuxlopez:  en san Miguel sin luz por un cable caído y CORPOELECinfo no da respuesta... #Maracaibo",0
1353,"via @notiddia: #GolpeAlHampa VEA EN FOTOS COMO CAPTURARON A LA BANDA DE ”El Eddy” http://t.co/2vDfltHHjc   @trafficCBOLIVAR #Maracaibo",0
1354,"via @odranoelpv: #UnidosPorElCambio Somos mas que Vencedores.... Dios es x Nosotros y Su Reino Establece en Venezuela. Positivismo.... #paz",0
1355,"via @ElsantoAntonio: @Cotufa55 @alitadcm @La\\_Ksa\\_de\\_atras @CMolina2008 @trafficTACHIRA @trafficLARA  @traffiCARACAS @trafficMIRANDA /(así E",0
1356,"via @antoniojnb84:  @marvinjames2 compra condones;;!!!! #Maracaibo",0
1357,"via @ruben\\_qq: @carlosg916304 @trafficGUAYANA @imagencenter  @trafficAPURE  muy parecido a singapour hace unos 50 años atras. #Maracaibo",0
1358,"via @FradicVE:  @Leoecamargo @amanda230859   Y esto donde vivimos le dicen \"país\" #Maracaibo",0
1359,"via @Premios\\_arca:  @trafficLARA @marielmusica @Juanpapdg @Richeldmusic #1deagostocatedralcristianamunicipiosanfrancisco #Maracaibo",0
1360,"via @Leoecamargo: #busmetromara  Podrán tener iluminación las paradas? https://t.co/UVlXxk01Sf #Maracaibo",0
1361,"via @amanda230859:  @Leoecamargo a cualquier cosa le dicen paradas, son tubos con un aviso encima, donde pueden colocar luz, si no tienen n",0
1362,"via @Premios\\_arca:  @trafficLARA #parapostularsedebeasistireste1deagostoalaconvocatoria#catedralcristianaelbuensamaritanomunicipiosanfranci",0
1363,"via @freddygalue:  PanchoArias2012 a esta hora los cuerpos de seguridad custodian las instalaciones de CENTRO 99 en la C.2. #Conciencia.",0
1364,"via @Elbamargarita92:  Este guapeton busca hogar  #Cooper #urgente #difunde #Repost yanitzabeceira SOY COOPER… https://t.co/WJbgYb0GEB",0
1365,"via @Premios\\_arca:  @trafficLARA @Premios\\_arca #ApoyandoalTalento #PostulatusTemas #Maracaibo",0
1366,"via @NarmaV:  @marvinjames2 llama a locatel ipsfa #Maracaibo",0
1367,"via @Leoecamargo:  #busmetromara a Gestionar la iluminación de sus paradas con los entes que les competa. #Maracaibo",0
1368,"via @Elbamargarita92:  #Repost fede\\_leal  #NEGRITA sigue en la espera de una familia que le abra las puertas de… https://t.co/Ue96FrzgkT",0
1369,"via @marvinjames2:  buenas nches necesito pastillas anticonceptivas minigynon BD o NOAL plata en mano hablen claro pss #Maracaibo",0
1370,"via @moruradio:      Ya Saliendo a la Gran Fiesta Aniversaria de@rumbera987fm en @@caribeconcert #Maracaibo",0
1371,"via @carlosg916304: @trafficGUAYANA @imagencenter  @trafficAPURE  Sin lugar a dudas,el mejor presidente que ha tenido Venezuela #Maracaibo",0
1372,"via @zurdex63:  @curiotweet? ????? #Maracaibo",0
1373,"via @frank\\_chi: \": Inhabilitan a alcadesa del Zulia por cinco años http://t.co/EOaHayxFAL\" @traffiCARACAS  #Venezuela #23JL #Maracaibo",0
1374,"via @imagencenter: @trafficGUAYANA  @trafficAPURE http://t.co/na9NyIUvCE #Maracaibo",0
1375,"via @MolinaThamycat:  @rafael478 Caracas #Maracaibo",0
1376,"via @rafael478:  @MolinaThamycat no hay mal q dure 100 años tu de donde eres #Maracaibo",0
1377,"via @cualmequeda:  @gustavovecino HOY 23J SE ROBARON 2 CARROS DEL CC SOCUY. B/VISTA CN C/ACOST. LA PNB CBPEZ POLIMCBO NO HACEN NADA. ¿COMPL",0
1378,"via @MolinaThamycat: @rafael478  amigo si lo se! Pero esto entré otra va a explotar! Hay una inflación muy alta! Ahora que la polar se va!",0
1379,"via @curiotweet: #SabiasQue El 95\\% de las personas cree manejar mejor que cualquier otra. #Maracaibo",0
1380,"via @rafael478: @MolinaThamycat  aqui el contrabando es muy duro #Maracaibo",0
1381,"via @KarelisLabarca:  cancelo mi factura al día a los d InterCliente se me daña un transformador y no tienen como solucionarme #Maracaibo",0
1382,"via @singuirito:  @Valdelamar02 estrecho #Maracaibo",0
1383,"via @angeluz1974:  @AmigosdelPinar invitamos a todos los copropietarios de res. El pinar a firmar en contra de las invasiones gaceta entrada",0
1384,"via @GAngeloE: Cualquier parecido ala realidad es pura coincidencia  @trafficGUAYANA http://t.co/4rqp0dxlnJ #Maracaibo",0
1385,"via @EyineisMax: @sindictadura69   sin leche para nuestros hijos sin pañales y pare de contar #Maracaibo",0
1386,"via @santiagoj31: @sindictadura69 @zety81   A un AUTORITARIO no le IMPORTA el PUEBLO, salvo que le sea útil a sus intereses. #Maracaibo",0
1387,"via @ProhibidoOlvdar: @deibysluna23  @ElPitazoTV de pronto #Maracaibo",0
1388,"via @rafael478:  quien puede decirme dond se esta instalando el chip y si manana o el sabado lo pondran #Maracaibo",0
1389,"via @maumartinez02: Alguien sabe de alguna jornada de carta medica para este fin de semana   #Maracaibo",0
1390,"via @mariherglez: @trafficLARA @PJGZLEZ  Quien es el gobernador de Lara? #Maracaibo",0
1391,"via @ProhibidoOlvdar: #ProhibidoOlvidar   @ElPitazoTV http://t.co/63XLT8bqxE #Maracaibo",0
1392,"via @PJGZLEZ: negro supremo segundo 650 @dolortoday  @trafficlara =( #Maracaibo",0
1393,"via @Edwards\\_Rbc: Con petroleo y sin petroleo  http://t.co/ZJYTQqzwcI #Maracaibo",0
1394,"via @c\\_algo25: @sindictadura69   Así son los primeros días del hombre nuevo revolucionario. #Maracaibo",0
1395,"via @Sanexpeditomcbo:  @LDanieri #Maracaibo",0
1396,"via @PJGZLEZ: #OdioALosTaradosQue dicen chaibez vive y saben que es polvo  @trafficlara #Maracaibo",0
1397,"¡Solo @CinexVe te da la primera tarjeta pre pagada para disfrutar el cine! http://t.co/XzZA6YxFgE #MultipassCinex http://t.co/Z8hgbbxWJo",0
1398,"via @miguela09253207: @sportilloc   nunca pq a eso es lo que juega el gobie y así desestabiliza el sistema y se pudre mas #AlC5Encaminamos",0
1399,"via @GSantodomingo:  @Valdelamar02 estrechooooooooo #Maracaibo",0
1400,"via @LDanieri: Seguro que la cosa es \"Guerra Económica\"? O guerra a la producción nacional.   http://t.co/e5XvboSnIE #Maracaibo",0
1401,"via @LDanieri: Seguro que la cosa es \"Guerra Económica\"? O guerra a la producción nacional.   https://t.co/DnQCYLa18c #Maracaibo",0
1402,"via @ndjchacin:  están sacando aceite en la charcutería la fina. Cerca de la plaza de la república. están vendiendo 2 por persona.",0
1403,"via @pitbullsport: @sindictadura69   No, no es en el farmatodo de tu ciudad, es el de todas las del país. #Maracaibo",0
1404,"via @wilmertorres4:  Muere un joven tras forcejeo en una cola por mantequilla y pasta http://t.co/jOdwz077wn #Maracaibo",0
1405,"via @ADNAJHUL:  #URGENTE  Este lunes #27J 08:30am TODOS al CICPC #Merida  para EXIGIR q aparezca #GenesisRangel http://t.co/JkZLNLHMce",0
1406,"via @ramuchi35:  @figuemin @mafalda350 @GuselchePereyra #Maracaibo",0
1407,"(((*****[[HORA PICO]]*****))) 

☞A Esta Hora La Prioridad☜

*****ES EL REPORTE*****

*Modo Prioridad Tránsito* http://t.co/VNjoDJF13U",0
1408,"via @5\\_morales:  @Valdelamar02 estrecho #Maracaibo",0
1409,"via @marye\\_acosta7: @Nada que avanza la cola, sentido col-mcbo.  @ElPuenteOK @traffiCOL http://t.co/TTRMMNWkGh #Maracaibo",0
1410,"via @ECOIN\\_ROBILCAR:  esta trancada la C1 entre pte santa clara y pte pomona sentido col-mcbo hay policias y no pasan los carros no se si e",0
1411,"via @maracaiberaazul:  quien informa como esta la circunvalación 1 por favor #Maracaibo",0
1412,"via @marye\\_acosta7: Que pasa en la circunvalación uno?  sentido COL-Mcbo #Maracaibo",0
1413,"via @enairo:   https://t.co/G9sDU2aw6k #Maracaibo",0
1414,"via @francyleira:  se http://t.co/uza9VRJxvF #Maracaibo",0
1415,"via @protestaactiva: ¿Quien no tiene un conocido mala conducta que ahora es PNB ?   #Maracaibo #Maracaibo",0
1416,"via @enairo:   https://t.co/BYKAGZrMXB #Maracaibo",0
1417,"via @camargodouglas1: @leonelajeself  regreso #Maracaibo",0
1418,"via @CarlosAlfredoGS:  Abatidos tras enfrentamiento por el Cicpc en Villa del Rosario http://t.co/npaOdmiPwn #Maracaibo",0
1419,"via @francyleira: Buenas tardes que esta pasando en la C1.tremenda cola #Maracaibo",0
1420,"via @lissethgm:  cerrada la c1 protesta #gentearrecha http://t.co/wpur7h8k7I #Maracaibo",0
1421,"via @Algreluz:  ¡OTRA RECULADA MAS! Sunagro dejó sin efecto redireccionamiento de alimentos a red pública (AVISO) - http://t.co/knLTTEDVAo",0
1422,"via @AlgreLuzWeb:  ¡OTRA RECULADA MAS! Sunagro dejó sin efecto redireccionamiento de alimentos a red pública (AVISO) - http://t.co/zABAjf89",0
1423,"via @danivane:  regreso #Maracaibo",0
1424,"via @sotoservicios:  regreso #Maracaibo",0
1425,"via @GremiosDelZ: Pq no arrestan a los que expropian empresas, a lo q mal versan fondos? #AlC5Encaminamos    https://t.co/IUujw73QJ0",0
1426,"via @lurdaneta3: Protesta en la C-1 de #Maracaibo sentido sur-norte  #Maracaibo",0
1427,"via @lurdaneta3: Protesta en la C-1 sentido sur-norte  #Maracaibo",0
1428,"via @Totomaracucho:  Super Tranca en la C-1 sentido sur-norte, q llega hasta antes del puente de pomona #Maracaibo",0
1429,"via @ElPopularLucho:  situacion irregular en la C1 altura puente de pomona #Maracaibo",0
1430,"via @GremiosDelZ: Sera que se dio cuenta que eso no es lo que solucionara este problema #AlC5Encaminamos   https://t.co/wMexsUl8AJ",0
1431,"via @EEMR72:  @leonelajeself retorno #Maracaibo",0
1432,"via @leonelajeself:  gracias esa es #Maracaibo",0
1433,"via @keyliemely:  @leonelajeself retorno #Maracaibo",0
1434,"via @leonelajeself: Ayúdame #Apensar ¿Puedes adivinar la palabra? (7 letras)
Opción:GRETESVOARNVOL
 http://t.co/O4joyE6kxq #Maracaibo",0
1435,"via @SPLITMANN:  hoy en trauma del Ponds.mcbo no convalidaron mi reposo X q en la dirección en RIF no es del Zulia. Si trabajo aquí  inefic",0
1436,"via @cabimbos:  @amigosdlibertad @Daniel\\_Ceballos @xavier #Maracaibo",0
1437,"via @GremiosDelZ: Para el interés de todos los venezolanos #AlC5Encaminamos    https://t.co/eahgzLUcjx #Maracaibo",0
1438,"via @a21e56: @trafficVALENCIA @SPARLIGHT  @rondonyaja  Sinvergüenza todos deberían sacar los productos a cualquier hora sin decir #Maracaibo",0
1439,"via @molerojulio:  Para un paciente muy enfermo, necesito con urgencia benutrex ampollas y acido folico ampollas. gracias... #Maracaibo",0
1440,"via @PJGZLEZ: nos cambiaron ideologia por petroleo,nos llevaron a la ruina y ahora nos piden visa ¡si si los cubanos!  @trafficlara",0
1441,"via @jeanmaximiliano:  @aguiarj1510 @OJRY29 claro jamas pensaria que pudiera pasar pq jamas soltaria el poder en su mandato. #Maracaibo",0
1442,"via @jeanmaximiliano:  @guicho315 si men, acordate que no es comunicador social ni mucho menos profesional en la materia #Maracaibo",0
1443,"via @tairama\\_: http://t.co/1oetVVRNiN #Maracaibo",0
1444,"via @fjromeros: Cola en el #PGRU, sentido COL - #Maracaibo. Nigale a los conductores que tomen vía alterna.  PanchoArias2012 #Maracaibo",0
1445,"via @guicho315: #ONU sobr #Cabello ySu\"MazoDando\"EsHraDPonerFinAEste VrgonzosoAcosoTelevisado http://t.co/5KtS6xeHvq http://t.co/X279IN7Tet",0
1446,"via @aguiarj1510:  @OJRY29 este le gano en sus predicciones a adriana azzis , hermes a dosantos http://t.co/LxxvPgU3he #Maracaibo",0
1447,"via @diazarnaldo:  Fin de semana largo y los telecajeros en #Maracaibo solo billetes de 10... http://t.co/JwmIF8iBHR #Maracaibo",0
1448,"via @SPARLIGHT: @mabad090909 @rondonyaja @trafficVALENCIA @traffiCARACAS   guias distrib alim.las envian a comunas y a bachaqueros",0
1449,"via @CarolaGotera:  @Valdelamar02 estrecho #Maracaibo",0
1450,"via @eucarela: @Racionamiento @aeggatite  @Leonem1 @davidmalp hata EL PAPA esta claro  de contra quien y contra q es la confrontación, LEAN",0
1451,"via @PatryIsabel69:  @NarmaV @Adrian\\_ls1 llama primero.Yo mande a buscar una medicina y dijeron que no  había, que esa página no está actua",0
1452,"via @achant33: @Enteratefl @trafficMcbo  #Maracaibo",0
1453,"via @NarmaV:  @Adrian\\_ls1 En locatel prednisona pero en http://t.co/n9F3KV08bN #Maracaibo",0
1454,"via @Mov\\_LV: #25j #Maracaibo Ciclo de foros #ElZuliaPorLaLibertad 9am http://t.co/1MITS6fA8A   @LaMejorUrbe @AleAlejandra #Maracaibo",0
1455,"via @aguileraleja: @trafficVALENCIA @SPARLIGHT  @rondonyaja recorridos no, van donde les avisan que habra. Super dateados por trabajadores",0
1456,"via @freddygalue:  C.C. Costa Verde a esta hora. #Conciencia. http://t.co/kmV6WCnWBV #Maracaibo",0
1457,"via @aguileraleja: @trafficVALENCIA @SPARLIGHT  @rondonyaja en todas partes amig@. Dateados por los mismos trabajadores de los comercios",0
1458,"via @MiAulaUNERMB:  ay amiga... Ta dificil. Salio en las noticias que en seguro social la van a entregar. Supuestamente ya llego un lote al",0
1459,"via @Daliaagelvis: AYUDA! Necesito urgente dostinex, cabertrix o alactin (cabergolina) 8comp. por favor!!!! Farmatodo   LocatelVzla\\_ATC #ay",0
1460,"via @dilialuzardo54:  @Adrian\\_ls1 alguin que sepa de DOXION de 500 mgs por favor es urgente necesito comprarlo #Maracaibo",0
1461,"via @MCL11\\_:  @SPARLIGHT @trafficVALENCIA @rondonyaja o 7e sacan a empujones de las colas #Maracaibo",0
1462,"via @SPARLIGHT:  @rondonyaja @trafficVALENCIA en Naguanagua Parral Manongo Bachaqueros están\"dateados\" y saben día y hora q llegan camiones!",0
1463,"via @SPARLIGHT:  @rondonyaja @trafficVALENCIA De verdad q deberian buscar solucion a problema Bachaqueros NO DAN CHANCE D COMPRAR NADA ACAP",0
1464,"via @Adrian\\_ls1:  Fuertes Dolores, quien sepa informarme por esta vía. METICORTEN 5mg o PREDNISONA. #Maracaibo",0
1465,"via @valonzo601: @Alexisv26 @Uguelo @JOSEVICENTEHARO .@trafficGUAYANA .@trafficTACHIRA . .@trafficMGTA .@trafficMIRANDA .@traffiCARACAS",0
1466,"via @SPARLIGHT: @trafficVALENCIA  @rondonyaja esa gente hacen recorridos x todos lados Makro Bio Kromi(manongo) luego CCMadeirense Farmatodo",0
1467,"via @SPARLIGHT: @trafficVALENCIA  @rondonyaja la cosa se ha vuelto tan descarada  llegan y le dicen a la gente q le marcan el puesto como a",0
1468,"via @AereoMeteo:  Conveccion activa aguaceros eje Oriente/Bolivar/Zulia 15:50 http://t.co/nw8Gfa1Qyg #Maracaibo",0
1469,"via @Adrian\\_ls1:  Alguien que tenga o sabe en que farmacia este el medicamento METICORTEN 5mg o PREDNISONA es urgente para mi mama, fuerte",0
1470,"via @llampe68: @kicobautista eso es solo el comienzo,y lo que falta,ya empezamos matarnos por comida.  #Maracaibo",0
1471,"via @SPARLIGHT:  @rondonyaja @trafficVALENCIA no ha visto nada en Carabobo da miedo y agresivos andan en grupos y nadie les pone freno!",0
1472,"via @anabelpulidoO: Necesito fórmula s-26 gold de 0-6 meses  @trafficTACHIRA #Maracaibo",0
1473,"via @MCL11\\_:  @respetoalaley @aeggatite @eucarela @Leonem1 @Racionamiento  es7os van por el mismo camino #Maracaibo",0
1474,"via @Isarly:  A cada atracador,  ladrón, que lo parta un rayo,  y al vientre que lo parió #Maracaibo",0
1475,"via @aeggatite: @eucarela @Racionamiento  @Leonem1 TRANQUILOS, ESTAMOS PEOR QUE 1989 @davidmalp así esta el venezolano http://t.co/0QX2dpeV",0
1476,"via @SociedadUnidaZ: Senadores españoles abandonan el helicoide sin visitar a Daniel ceballos http://t.co/AQF3jxqreG  @soyfdelrincon",0
1477,"via @abretumente03: Vivimos en una incertidumbre en un futuro incierto, ya no se que pensar ni que hacer.. Dios cuidanos de todo mal  @traf",0
1478,"via @golondirna: @trafficMERIDA @elkaiserhaack @trafficVALERA @trafficTACHIRA  los regalaban a y ahora estab por la nubes #Maracaibo",0
1479,"via @respetoalaley:  @aeggatite @eucarela @leonem1 @racionamiento antes crearon el idec indecu e indepabis q fracasaron #Maracaibo",0
1480,"via @aeggatite: @eucarela @Racionamiento  @Leonem1 @Jorge\\_Luis\\_\\_ Ojalá que así sea,y no se haga esa Locura que pensaban http://t.co/Z1pKP4j",0
1481,"via @rondonyaja:  Los bachqueros mutaron Dios mio es impresionante como están los supermercados #Maracaibo",0
1482,"via @aeggatite: @eucarela @Racionamiento  @Leonem1 eliminaron PROTECCION AL CONSUMIDOR para crear SUNDEE, encubre importadores de 6,30x$ a",0
1483,"via @lizlebracho:  @Valdelamar02 ESTRECHO #Maracaibo",0
1484,"via @elkaiserhaack: @trafficVALERA @trafficTACHIRA @trafficMERIDA : Cada bombillo vale 2000 así que nadie me lo quita   http://t.co/Lg6XIDk",0
1485,"(((PRIORIDAD REPORTES))) 

Recordando Actual Horario 

|**[[Canal en Prioridad]]**|

---...T\\_R\\_Á\\_N\\_S\\_I\\_T\\_O...--- 

http://t.co/umjMGH5Oo3",0
